flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg
FL004906,2023-04-03,SFO,SEA,680,B738,137.9,7.8,4,0,5696.0
FL008099,2023-04-03,JFK,LAX,2145,B737,123.1,8.5,4,0,17853.0
FL011525,2023-04-03,BOS,ORD,720,B738,127.4,18.6,4,0,6561.0
FL010337,2023-04-03,LAX,SFO,300,B789,308.3,46.6,4,0,5068.0
FL013101,2023-04-03,LAX,SFO,300,B737,114.5,6.9,4,0,2458.0
FL007109,2023-04-03,BOS,ORD,720,B737,132.4,20.7,4,0,6092.0
FL001775,2023-04-04,BOS,ORD,720,A320,121.3,7.9,4,1,6200.0
FL001074,2023-04-04,DFW,DEN,560,B789,303.9,36.8,4,1,8970.0
FL009955,2023-04-04,BOS,ORD,720,B737,124.4,-2.0,4,1,6188.0
FL004323,2023-04-04,SEA,DEN,890,A321,129.2,12.6,4,1,7969.0
FL012050,2023-04-04,ORD,DFW,720,B789,341.6,11.9,4,1,10656.0
FL013904,2023-04-04,LAX,SFO,300,B789,343.0,25.0,4,1,4533.0
FL002022,2023-04-04,ORD,DFW,720,B738,135.2,37.6,4,1,6779.0
FL006783,2023-04-04,JFK,MIA,1090,B738,131.8,26.0,4,1,9774.0
FL009370,2023-04-04,BOS,ORD,720,B789,318.7,17.0,4,1,11071.0
FL004719,2023-04-04,ORD,DFW,720,B789,344.0,33.3,4,1,11680.0
FL007611,2023-04-04,LAX,SFO,300,A320,123.2,14.7,4,1,2729.0
FL006903,2023-04-04,SEA,DEN,890,A321,142.6,-8.9,4,1,7560.0
FL003042,2023-04-04,DFW,DEN,560,B738,133.1,10.9,4,1,4917.0
FL012591,2023-04-04,SFO,SEA,680,A320,130.6,-20.3,4,1,5114.0
FL014397,2023-04-04,LAX,SFO,300,A320,113.4,23.4,4,1,2610.0
FL010803,2023-04-04,ATL,MIA,595,B738,122.1,1.3,4,1,5249.0
FL009296,2023-04-04,DFW,DEN,560,B738,133.4,-13.6,4,1,4537.0
FL003076,2023-04-04,JFK,LHR,3020,A321,138.1,-9.7,4,1,26021.0
FL013697,2023-04-04,SEA,DEN,890,A321,137.2,10.4,4,1,7941.0
FL013782,2023-04-04,ATL,MIA,595,B738,140.9,3.4,4,1,5489.0
FL009773,2023-04-04,JFK,LAX,2145,B738,125.3,23.7,4,1,17609.0
FL007848,2023-04-04,JFK,LHR,3020,B737,130.7,13.6,4,1,24937.0
FL014718,2023-04-04,BOS,ORD,720,A320,127.2,8.8,4,1,6124.0
FL002503,2023-04-05,LAX,SFO,300,B789,342.2,-7.4,4,2,4423.0
FL006023,2023-04-05,JFK,MIA,1090,B789,342.2,-20.9,4,2,15038.0
FL004010,2023-04-05,JFK,LAX,2145,B738,139.3,16.3,4,2,19102.0
FL001479,2023-04-05,ATL,MIA,595,A320,121.5,3.7,4,2,4845.0
FL007230,2023-04-05,LAX,SFO,300,B737,117.7,-0.6,4,2,2393.0
FL007227,2023-04-05,JFK,LHR,3020,B789,321.3,25.1,4,2,45757.0
FL007414,2023-04-05,ATL,MIA,595,A321,138.9,-6.8,4,2,5003.0
FL012685,2023-04-05,ATL,MIA,595,B789,340.4,8.5,4,2,9099.0
FL006758,2023-04-05,LAX,SFO,300,B738,120.5,2.5,4,2,2740.0
FL000769,2023-04-05,BOS,ORD,720,A321,140.8,-11.9,4,2,6270.0
FL005309,2023-04-05,JFK,LAX,2145,B737,127.4,29.5,4,2,17611.0
FL003943,2023-04-05,LAX,SFO,300,A321,122.2,51.4,4,2,2959.0
FL000872,2023-04-05,BOS,ORD,720,A320,118.5,-13.8,4,2,5397.0
FL002899,2023-04-05,SEA,DEN,890,B737,114.5,8.1,4,2,8121.0
FL001399,2023-04-05,ATL,MIA,595,B737,130.3,33.4,4,2,5231.0
FL013360,2023-04-05,DFW,DEN,560,B737,131.1,26.1,4,2,5035.0
FL005986,2023-04-05,ATL,MIA,595,B738,118.3,-2.7,4,2,4746.0
FL013686,2023-04-05,SFO,SEA,680,A321,127.9,2.4,4,2,6456.0
FL000943,2023-04-05,DFW,DEN,560,B738,138.6,15.2,4,2,4929.0
FL006828,2023-04-05,JFK,LAX,2145,A320,117.0,-9.3,4,2,15846.0
FL008070,2023-04-05,JFK,MIA,1090,B789,328.8,33.1,4,2,18403.0
FL014621,2023-04-05,JFK,LHR,3020,B738,120.1,54.9,4,2,28063.0
FL006606,2023-04-06,ORD,DFW,720,B789,331.5,-16.6,4,3,11044.0
FL003181,2023-04-06,LAX,SFO,300,B737,116.2,15.2,4,3,2472.0
FL004713,2023-04-06,JFK,LHR,3020,B738,120.3,47.8,4,3,26729.0
FL014587,2023-04-06,JFK,LHR,3020,A320,113.8,-20.4,4,3,22791.0
FL013607,2023-04-06,JFK,LAX,2145,A320,116.4,5.6,4,3,18336.0
FL010453,2023-04-06,ORD,DFW,720,B789,316.8,7.4,4,3,11623.0
FL008870,2023-04-06,ATL,MIA,595,A320,128.0,6.8,4,3,5256.0
FL003010,2023-04-06,ORD,DFW,720,A320,127.4,-22.7,4,3,5596.0
FL011434,2023-04-06,JFK,LAX,2145,B738,137.1,31.4,4,3,18850.0
FL004753,2023-04-06,JFK,MIA,1090,B737,128.4,-21.3,4,3,8201.0
FL005094,2023-04-06,JFK,LHR,3020,B738,125.6,-10.9,4,3,24360.0
FL003654,2023-04-06,SFO,SEA,680,B738,134.0,-15.4,4,3,5489.0
FL003481,2023-04-06,SEA,DEN,890,A320,130.5,31.2,4,3,8181.0
FL010564,2023-04-06,SFO,SEA,680,B789,321.5,22.5,4,3,10553.0
FL010801,2023-04-06,JFK,MIA,1090,A321,137.1,2.5,4,3,9454.0
FL008406,2023-04-06,SFO,SEA,680,B738,135.7,-3.2,4,3,5721.0
FL002226,2023-04-06,LAX,SFO,300,B789,319.3,-2.3,4,3,4817.0
FL005233,2023-04-06,DFW,DEN,560,A320,128.9,13.3,4,3,4979.0
FL001666,2023-04-06,JFK,LHR,3020,B738,119.7,-17.2,4,3,24363.0
FL014880,2023-04-06,JFK,LAX,2145,B789,305.7,9.1,4,3,30229.0
FL006504,2023-04-06,SEA,DEN,890,A320,124.2,-2.7,4,3,7681.0
FL007779,2023-04-06,ATL,MIA,595,B737,118.1,19.4,4,3,5169.0
FL011611,2023-04-06,LAX,SFO,300,A321,133.5,21.7,4,3,2864.0
FL005773,2023-04-06,BOS,ORD,720,B738,123.3,-1.9,4,3,6163.0
FL007273,2023-04-06,BOS,ORD,720,A320,131.8,22.3,4,3,6261.0
FL010373,2023-04-07,SEA,DEN,890,B789,305.7,-2.1,4,4,12544.0
FL000442,2023-04-07,JFK,LHR,3020,B738,124.6,6.4,4,4,25551.0
FL007358,2023-04-07,DFW,DEN,560,B737,124.6,-4.9,4,4,4550.0
FL013818,2023-04-07,DFW,DEN,560,B737,132.4,30.8,4,4,4532.0
FL008370,2023-04-07,JFK,LAX,2145,B789,320.3,8.0,4,4,34416.0
FL009697,2023-04-07,ATL,MIA,595,B737,116.3,5.9,4,4,4613.0
FL014207,2023-04-07,DFW,DEN,560,B737,127.2,-1.3,4,4,4742.0
FL014000,2023-04-07,JFK,LAX,2145,B737,114.2,6.5,4,4,18031.0
FL002186,2023-04-07,JFK,LHR,3020,A321,128.3,4.3,4,4,26191.0
FL003744,2023-04-07,JFK,LAX,2145,A321,141.3,17.2,4,4,19150.0
FL009420,2023-04-07,ORD,DFW,720,A320,124.2,16.2,4,4,6099.0
FL010843,2023-04-07,DFW,DEN,560,B789,307.7,7.5,4,4,8548.0
FL006745,2023-04-07,SFO,SEA,680,B737,121.4,20.3,4,4,5918.0
FL014913,2023-04-07,SFO,SEA,680,A320,115.7,-10.3,4,4,5723.0
FL001029,2023-04-07,ORD,DFW,720,B737,113.6,16.0,4,4,6210.0
FL004327,2023-04-07,ATL,MIA,595,B789,319.0,5.2,4,4,8868.0
FL001615,2023-04-07,SFO,SEA,680,A320,131.0,0.5,4,4,5673.0
FL000048,2023-04-07,SEA,DEN,890,A321,137.2,32.1,4,4,8508.0
FL011278,2023-04-07,JFK,LHR,3020,B789,305.4,-3.8,4,4,45251.0
FL000266,2023-04-07,DFW,DEN,560,A321,129.2,23.4,4,4,5119.0
FL003456,2023-04-07,ATL,MIA,595,A320,128.0,-8.2,4,4,4954.0
FL008686,2023-04-07,SFO,SEA,680,B738,128.2,-16.3,4,4,5154.0
FL013368,2023-04-08,ORD,DFW,720,B789,329.1,-26.1,4,5,10860.0
FL007719,2023-04-08,DFW,DEN,560,B738,127.3,12.0,4,5,4811.0
FL010316,2023-04-08,DFW,DEN,560,A321,127.1,19.6,4,5,5112.0
FL001719,2023-04-08,DFW,DEN,560,B738,131.5,-7.0,4,5,4727.0
FL008588,2023-04-08,ATL,MIA,595,A321,123.5,22.2,4,5,5449.0
FL014201,2023-04-08,SEA,DEN,890,A321,123.6,24.3,4,5,8265.0
FL002094,2023-04-08,ORD,DFW,720,B737,129.0,-8.6,4,5,6004.0
FL001464,2023-04-08,SEA,DEN,890,A321,144.1,26.2,4,5,8313.0
FL000751,2023-04-08,ORD,DFW,720,B789,322.0,3.6,4,5,11142.0
FL005403,2023-04-08,SFO,SEA,680,B737,126.9,-18.6,4,5,5406.0
FL011346,2023-04-08,JFK,MIA,1090,A321,124.3,1.1,4,5,10042.0
FL010938,2023-04-08,ATL,MIA,595,A320,114.3,-6.8,4,5,4549.0
FL013643,2023-04-08,SEA,DEN,890,B789,310.9,1.3,4,5,13741.0
FL001325,2023-04-08,DFW,DEN,560,B738,138.2,22.1,4,5,5401.0
FL005632,2023-04-08,SFO,SEA,680,B738,140.9,27.2,4,5,6713.0
FL003592,2023-04-08,SFO,SEA,680,B789,303.5,4.5,4,5,10770.0
FL011131,2023-04-08,JFK,LAX,2145,A320,116.2,0.1,4,5,16687.0
FL008577,2023-04-08,SFO,SEA,680,B737,123.8,-25.7,4,5,5347.0
FL010952,2023-04-08,BOS,ORD,720,A320,128.8,26.7,4,5,5902.0
FL002971,2023-04-08,BOS,ORD,720,A320,128.6,1.8,4,5,6156.0
FL013658,2023-04-08,BOS,ORD,720,B789,304.2,1.6,4,5,10754.0
FL011727,2023-04-08,ATL,MIA,595,A321,128.9,2.2,4,5,5377.0
FL005720,2023-04-08,LAX,SFO,300,A321,144.1,32.6,4,5,2891.0
FL011077,2023-04-08,LAX,SFO,300,B738,127.9,-23.5,4,5,2309.0
FL009436,2023-04-09,BOS,ORD,720,B738,129.2,-33.4,4,6,5526.0
FL004479,2023-04-09,BOS,ORD,720,B789,337.4,58.8,4,6,11336.0
FL013396,2023-04-09,LAX,SFO,300,B789,319.3,-4.1,4,6,4511.0
FL005583,2023-04-09,LAX,SFO,300,B789,320.7,-6.2,4,6,4639.0
FL014947,2023-04-09,ORD,DFW,720,B789,319.1,-13.0,4,6,10284.0
FL012014,2023-04-09,JFK,MIA,1090,B738,139.9,6.9,4,6,9736.0
FL002270,2023-04-09,SFO,SEA,680,A321,144.4,4.1,4,6,6588.0
FL000576,2023-04-09,JFK,LAX,2145,A321,126.5,33.8,4,6,21739.0
FL014191,2023-04-09,SFO,SEA,680,A321,143.9,-2.6,4,6,6020.0
FL011959,2023-04-09,JFK,LAX,2145,B737,114.0,-8.9,4,6,18305.0
FL004294,2023-04-09,SFO,SEA,680,B738,119.2,-6.6,4,6,5646.0
FL014381,2023-04-09,JFK,LAX,2145,A320,124.4,-1.0,4,6,16558.0
FL000065,2023-04-09,JFK,MIA,1090,B738,130.3,10.7,4,6,10142.0
FL002261,2023-04-09,JFK,MIA,1090,A321,139.1,35.7,4,6,10776.0
FL001748,2023-04-09,BOS,ORD,720,B737,131.6,2.9,4,6,6178.0
FL004142,2023-04-09,ORD,DFW,720,B789,312.3,34.8,4,6,11285.0
FL001335,2023-04-10,JFK,MIA,1090,B737,131.3,18.6,4,0,9573.0
FL000780,2023-04-10,ATL,MIA,595,A321,132.8,16.8,4,0,5994.0
FL003779,2023-04-10,BOS,ORD,720,A321,136.8,2.9,4,0,6547.0
FL009668,2023-04-10,LAX,SFO,300,A321,137.2,-1.5,4,0,2688.0
FL010729,2023-04-10,BOS,ORD,720,B738,130.6,31.2,4,0,6391.0
FL004450,2023-04-10,LAX,SFO,300,B789,306.6,6.4,4,0,4917.0
FL010318,2023-04-10,SFO,SEA,680,B789,319.7,-32.3,4,0,9600.0
FL014937,2023-04-10,SEA,DEN,890,A320,118.9,7.7,4,0,7079.0
FL001405,2023-04-10,ORD,DFW,720,B737,125.1,23.6,4,0,6340.0
FL002648,2023-04-10,ATL,MIA,595,B738,125.3,24.2,4,0,5394.0
FL002683,2023-04-10,JFK,LHR,3020,A321,124.0,6.7,4,0,24859.0
FL006689,2023-04-10,JFK,MIA,1090,B738,119.3,28.9,4,0,10498.0
FL012410,2023-04-10,SEA,DEN,890,A321,128.7,8.9,4,0,8504.0
FL004210,2023-04-10,SEA,DEN,890,A320,123.6,20.6,4,0,7818.0
FL011723,2023-04-10,JFK,LHR,3020,B737,127.0,5.7,4,0,26183.0
FL009124,2023-04-10,ORD,DFW,720,B789,310.3,10.2,4,0,11057.0
FL004239,2023-04-10,JFK,MIA,1090,A321,122.9,47.9,4,0,9883.0
FL007480,2023-04-11,JFK,LAX,2145,A321,143.3,10.2,4,1,19357.0
FL000568,2023-04-11,SEA,DEN,890,A320,113.5,-24.4,4,1,7331.0
FL006655,2023-04-11,SFO,SEA,680,A321,137.3,-2.6,4,1,5912.0
FL012208,2023-04-11,LAX,SFO,300,B738,140.9,17.4,4,1,2753.0
FL008104,2023-04-11,DFW,DEN,560,A320,121.2,12.4,4,1,4616.0
FL003944,2023-04-11,SFO,SEA,680,B789,323.1,-26.7,4,1,9895.0
FL008814,2023-04-11,DFW,DEN,560,B737,120.9,17.8,4,1,4909.0
FL004820,2023-04-11,JFK,LHR,3020,A320,113.7,5.2,4,1,25003.0
FL013692,2023-04-11,ORD,DFW,720,B738,130.8,10.4,4,1,6389.0
FL001927,2023-04-11,DFW,DEN,560,A321,127.5,11.7,4,1,5196.0
FL007191,2023-04-11,ORD,DFW,720,B737,129.8,-19.0,4,1,5490.0
FL014988,2023-04-11,ATL,MIA,595,A321,137.1,18.4,4,1,5057.0
FL014930,2023-04-11,ORD,DFW,720,A320,131.8,-6.3,4,1,5655.0
FL011128,2023-04-11,SEA,DEN,890,B737,122.9,10.9,4,1,7700.0
FL002701,2023-04-11,JFK,LHR,3020,A320,127.7,22.2,4,1,25515.0
FL008777,2023-04-11,LAX,SFO,300,A321,135.6,16.4,4,1,2813.0
FL002075,2023-04-11,BOS,ORD,720,B737,121.3,23.5,4,1,6666.0
FL011130,2023-04-11,JFK,LAX,2145,A320,114.6,-30.0,4,1,16788.0
FL004887,2023-04-12,LAX,SFO,300,B737,123.0,-4.3,4,2,2559.0
FL007180,2023-04-12,JFK,MIA,1090,B789,310.7,13.8,4,2,16614.0
FL002708,2023-04-12,DFW,DEN,560,B738,125.4,27.2,4,2,5227.0
FL000078,2023-04-12,ORD,DFW,720,B737,114.5,-20.5,4,2,6003.0
FL007440,2023-04-12,JFK,MIA,1090,B738,130.3,-9.6,4,2,9255.0
FL008394,2023-04-12,JFK,LAX,2145,A321,122.2,27.8,4,2,18860.0
FL014481,2023-04-12,JFK,MIA,1090,A320,113.1,15.2,4,2,9019.0
FL003664,2023-04-12,LAX,SFO,300,B737,114.4,-22.7,4,2,2320.0
FL004742,2023-04-12,SEA,DEN,890,B737,132.9,32.2,4,2,8512.0
FL011869,2023-04-12,ATL,MIA,595,B737,124.0,13.4,4,2,4836.0
FL014665,2023-04-12,JFK,LAX,2145,B738,129.3,-7.0,4,2,18159.0
FL001968,2023-04-12,LAX,SFO,300,A320,114.4,5.4,4,2,2481.0
FL013556,2023-04-12,JFK,LAX,2145,A321,123.5,-2.3,4,2,18427.0
FL010038,2023-04-12,BOS,ORD,720,B737,125.8,20.9,4,2,6447.0
FL006281,2023-04-12,BOS,ORD,720,B789,332.9,-16.6,4,2,10778.0
FL014290,2023-04-12,ATL,MIA,595,B789,307.8,-5.9,4,2,8610.0
FL008117,2023-04-12,JFK,LAX,2145,B737,125.4,3.2,4,2,18041.0
FL010440,2023-04-12,SEA,DEN,890,A321,122.1,1.6,4,2,8018.0
FL003466,2023-04-12,SEA,DEN,890,B737,132.1,8.2,4,2,7779.0
FL005207,2023-04-12,BOS,ORD,720,B789,330.7,37.9,4,2,11986.0
FL014939,2023-04-12,LAX,SFO,300,A321,123.5,-29.6,4,2,2491.0
FL006381,2023-04-12,JFK,MIA,1090,A321,142.5,10.7,4,2,9953.0
FL001916,2023-04-12,SFO,SEA,680,B737,114.7,11.8,4,2,5653.0
FL007724,2023-04-12,SEA,DEN,890,B789,325.0,10.4,4,2,13637.0
FL010111,2023-04-12,LAX,SFO,300,A320,115.4,-7.3,4,2,2392.0
FL008194,2023-04-12,LAX,SFO,300,B738,124.6,30.0,4,2,2767.0
FL004728,2023-04-13,ATL,MIA,595,B738,138.4,5.0,4,3,5487.0
FL006390,2023-04-13,JFK,MIA,1090,A321,144.0,20.3,4,3,10785.0
FL010016,2023-04-13,ATL,MIA,595,A321,139.8,33.1,4,3,5830.0
FL004244,2023-04-13,LAX,SFO,300,B789,327.3,18.3,4,3,4855.0
FL007595,2023-04-13,LAX,SFO,300,A321,144.2,-2.7,4,3,2701.0
FL005792,2023-04-13,ATL,MIA,595,B738,130.4,14.6,4,3,5469.0
FL010635,2023-04-13,LAX,SFO,300,B737,125.1,24.1,4,3,2656.0
FL002131,2023-04-13,BOS,ORD,720,B738,118.1,39.3,4,3,6383.0
FL012005,2023-04-13,ATL,MIA,595,A321,137.3,27.6,4,3,5830.0
FL005847,2023-04-13,JFK,LAX,2145,B789,305.0,6.0,4,3,32110.0
FL007886,2023-04-13,BOS,ORD,720,B789,333.4,-35.3,4,3,10038.0
FL014333,2023-04-13,SFO,SEA,680,A320,121.7,11.5,4,3,5501.0
FL003747,2023-04-13,JFK,LHR,3020,B738,118.9,3.1,4,3,25051.0
FL012935,2023-04-13,LAX,SFO,300,B737,132.9,1.2,4,3,2592.0
FL014292,2023-04-13,BOS,ORD,720,B789,304.4,26.6,4,3,11321.0
FL002789,2023-04-13,ATL,MIA,595,A321,136.0,0.2,4,3,5454.0
FL001837,2023-04-13,SFO,SEA,680,B738,118.5,19.4,4,3,6200.0
FL002838,2023-04-13,JFK,LHR,3020,B737,119.4,38.9,4,3,25817.0
FL003400,2023-04-13,ORD,DFW,720,A320,116.6,-13.6,4,3,5736.0
FL013187,2023-04-13,DFW,DEN,560,B737,119.4,31.4,4,3,5006.0
FL002105,2023-04-13,LAX,SFO,300,A321,123.3,8.1,4,3,2712.0
FL013379,2023-04-13,BOS,ORD,720,A321,127.6,54.5,4,3,7365.0
FL001741,2023-04-13,JFK,MIA,1090,A320,121.2,-29.2,4,3,8132.0
FL001674,2023-04-13,LAX,SFO,300,B738,125.4,11.6,4,3,2686.0
FL003911,2023-04-13,JFK,LHR,3020,B737,126.4,2.7,4,3,24255.0
FL010193,2023-04-13,BOS,ORD,720,A321,131.6,12.0,4,3,6707.0
FL007839,2023-04-13,JFK,MIA,1090,A321,131.9,18.4,4,3,9594.0
FL009385,2023-04-14,ATL,MIA,595,A320,114.7,8.1,4,4,5091.0
FL007450,2023-04-14,ORD,DFW,720,A320,113.7,1.3,4,4,6263.0
FL001668,2023-04-14,JFK,MIA,1090,A321,141.5,18.3,4,4,10525.0
FL012608,2023-04-14,ORD,DFW,720,B738,135.6,-11.1,4,4,5904.0
FL012034,2023-04-14,SEA,DEN,890,B789,315.9,13.8,4,4,13270.0
FL007133,2023-04-14,SFO,SEA,680,A321,124.0,-6.7,4,4,5840.0
FL010886,2023-04-14,LAX,SFO,300,B789,343.2,33.7,4,4,4851.0
FL010292,2023-04-14,JFK,LHR,3020,A321,128.9,32.7,4,4,28813.0
FL009237,2023-04-14,ORD,DFW,720,A320,127.2,12.5,4,4,6030.0
FL013917,2023-04-14,ORD,DFW,720,B737,130.6,19.3,4,4,6256.0
FL003589,2023-04-14,JFK,MIA,1090,A320,122.9,-4.1,4,4,8770.0
FL003528,2023-04-14,ORD,DFW,720,A321,139.8,24.2,4,4,6620.0
FL005354,2023-04-14,JFK,MIA,1090,B738,136.1,6.3,4,4,9006.0
FL000910,2023-04-14,JFK,LAX,2145,B737,122.7,5.3,4,4,17888.0
FL000036,2023-04-14,ORD,DFW,720,A320,120.4,-6.8,4,4,5994.0
FL005580,2023-04-14,SFO,SEA,680,B737,132.4,9.5,4,4,5689.0
FL010743,2023-04-14,JFK,MIA,1090,B738,119.8,13.9,4,4,9990.0
FL013345,2023-04-15,DFW,DEN,560,A320,131.6,9.3,4,5,4705.0
FL010965,2023-04-15,ATL,MIA,595,B789,331.0,-3.0,4,5,9179.0
FL007892,2023-04-15,LAX,SFO,300,B737,131.2,-2.2,4,5,2335.0
FL002052,2023-04-15,JFK,LHR,3020,B738,121.1,17.8,4,5,27628.0
FL014976,2023-04-15,LAX,SFO,300,B737,124.8,22.0,4,5,2693.0
FL005445,2023-04-15,SEA,DEN,890,A320,114.1,-0.5,4,5,7492.0
FL007340,2023-04-15,ORD,DFW,720,B789,300.9,12.8,4,5,10632.0
FL013281,2023-04-15,ATL,MIA,595,A320,120.9,22.1,4,5,4919.0
FL010386,2023-04-15,ATL,MIA,595,B737,119.7,-7.5,4,5,4734.0
FL007254,2023-04-15,ORD,DFW,720,B789,322.5,2.1,4,5,10830.0
FL014116,2023-04-15,ORD,DFW,720,A320,115.1,-36.2,4,5,5303.0
FL001207,2023-04-15,SFO,SEA,680,B789,317.5,42.6,4,5,10754.0
FL003570,2023-04-15,ATL,MIA,595,B737,132.0,19.8,4,5,5246.0
FL003494,2023-04-15,JFK,LHR,3020,B738,122.1,29.5,4,5,25972.0
FL001480,2023-04-15,ORD,DFW,720,A321,135.3,16.3,4,5,6566.0
FL007871,2023-04-15,JFK,MIA,1090,B789,317.2,32.0,4,5,16667.0
FL000746,2023-04-15,BOS,ORD,720,B737,114.9,27.6,4,5,6638.0
FL012303,2023-04-15,ORD,DFW,720,A320,125.9,-16.8,4,5,5236.0
FL010842,2023-04-15,JFK,MIA,1090,A320,119.9,3.0,4,5,8758.0
FL006548,2023-04-15,SFO,SEA,680,B737,125.3,34.9,4,5,6359.0
FL001870,2023-04-15,JFK,LAX,2145,A320,124.1,6.7,4,5,17529.0
FL004300,2023-04-16,ORD,DFW,720,B737,124.4,-5.3,4,6,6420.0
FL013444,2023-04-16,BOS,ORD,720,B737,114.0,-10.4,4,6,5887.0
FL003524,2023-04-16,JFK,LAX,2145,B737,129.5,-15.8,4,6,17534.0
FL001605,2023-04-16,JFK,LHR,3020,B738,132.9,-12.6,4,6,24411.0
FL003439,2023-04-16,ATL,MIA,595,A320,123.0,15.5,4,6,5374.0
FL009756,2023-04-16,BOS,ORD,720,A321,137.9,24.5,4,6,6845.0
FL011864,2023-04-16,JFK,LAX,2145,A321,124.1,16.9,4,6,19882.0
FL002470,2023-04-16,DFW,DEN,560,B737,117.2,3.7,4,6,4520.0
FL002954,2023-04-16,JFK,LAX,2145,B789,307.0,33.2,4,6,31562.0
FL010383,2023-04-16,LAX,SFO,300,A321,137.9,-2.8,4,6,2612.0
FL009885,2023-04-16,JFK,LHR,3020,A321,142.9,-5.0,4,6,26823.0
FL010679,2023-04-16,LAX,SFO,300,B789,323.4,-3.4,4,6,4644.0
FL003886,2023-04-16,DFW,DEN,560,B738,139.4,3.3,4,6,4788.0
FL005603,2023-04-16,JFK,LHR,3020,A320,113.8,2.2,4,6,23517.0
FL003154,2023-04-16,BOS,ORD,720,B737,119.2,6.0,4,6,6109.0
FL005090,2023-04-16,LAX,SFO,300,B737,118.3,4.0,4,6,2384.0
FL004112,2023-04-16,ATL,MIA,595,B737,123.3,31.9,4,6,5416.0
FL003215,2023-04-16,JFK,LAX,2145,B737,124.8,3.1,4,6,16791.0
FL003330,2023-04-16,JFK,LHR,3020,A320,132.2,-5.5,4,6,25095.0
FL013152,2023-04-17,JFK,LAX,2145,B738,129.1,-41.6,4,0,16308.0
FL010637,2023-04-17,LAX,SFO,300,A321,140.8,16.4,4,0,2851.0
FL003157,2023-04-17,BOS,ORD,720,B737,132.2,8.3,4,0,5898.0
FL007287,2023-04-17,JFK,LHR,3020,A320,127.3,22.6,4,0,25948.0
FL005932,2023-04-17,JFK,LAX,2145,B738,133.6,28.8,4,0,19583.0
FL007906,2023-04-17,SFO,SEA,680,A321,137.7,12.8,4,0,6119.0
FL014814,2023-04-17,JFK,MIA,1090,A320,125.6,21.2,4,0,9547.0
FL011934,2023-04-17,LAX,SFO,300,A321,131.6,13.0,4,0,2829.0
FL010444,2023-04-17,DFW,DEN,560,B737,119.8,-27.2,4,0,4649.0
FL010557,2023-04-17,ATL,MIA,595,B738,131.9,24.4,4,0,5700.0
FL008786,2023-04-17,SEA,DEN,890,B738,122.6,-24.2,4,0,6789.0
FL002663,2023-04-17,SFO,SEA,680,B738,127.7,4.6,4,0,5561.0
FL003822,2023-04-17,JFK,LAX,2145,A320,126.7,-17.4,4,0,17466.0
FL006531,2023-04-17,ATL,MIA,595,B789,336.9,18.1,4,0,9055.0
FL008509,2023-04-17,JFK,MIA,1090,A320,133.0,18.5,4,0,8903.0
FL001883,2023-04-17,LAX,SFO,300,B789,329.5,-14.8,4,0,4350.0
FL009846,2023-04-17,BOS,ORD,720,A321,138.7,16.2,4,0,6796.0
FL000782,2023-04-18,ORD,DFW,720,A321,128.7,17.9,4,1,6353.0
FL008151,2023-04-18,JFK,LHR,3020,B738,124.0,31.9,4,1,26745.0
FL003333,2023-04-18,DFW,DEN,560,A320,115.4,-34.5,4,1,4188.0
FL013579,2023-04-18,SEA,DEN,890,B737,115.7,8.7,4,1,7329.0
FL012423,2023-04-18,ORD,DFW,720,A321,130.8,53.0,4,1,7197.0
FL012708,2023-04-18,JFK,LAX,2145,B738,124.9,33.5,4,1,18675.0
FL014762,2023-04-18,ATL,MIA,595,B738,123.4,-21.0,4,1,4972.0
FL007301,2023-04-18,JFK,LAX,2145,A321,136.3,3.1,4,1,19920.0
FL012835,2023-04-18,ATL,MIA,595,B789,314.7,2.1,4,1,8988.0
FL006399,2023-04-18,LAX,SFO,300,B737,129.4,36.0,4,1,2718.0
FL011040,2023-04-18,SFO,SEA,680,A320,131.3,10.6,4,1,5827.0
FL007432,2023-04-18,DFW,DEN,560,B738,126.2,9.8,4,1,4791.0
FL005509,2023-04-18,SEA,DEN,890,B737,130.0,-8.6,4,1,7469.0
FL014429,2023-04-18,ATL,MIA,595,B738,124.5,-3.2,4,1,4834.0
FL001756,2023-04-18,LAX,SFO,300,A321,143.3,-19.9,4,1,2566.0
FL008706,2023-04-19,SEA,DEN,890,B738,133.2,27.5,4,2,8161.0
FL001363,2023-04-19,ATL,MIA,595,B738,128.6,43.8,4,2,5647.0
FL002815,2023-04-19,DFW,DEN,560,B738,129.4,7.6,4,2,5076.0
FL000641,2023-04-19,JFK,LAX,2145,B789,323.0,22.2,4,2,34441.0
FL002704,2023-04-19,ORD,DFW,720,B737,131.7,-18.1,4,2,5944.0
FL009760,2023-04-19,LAX,SFO,300,B738,129.8,-0.6,4,2,2710.0
FL013648,2023-04-19,SFO,SEA,680,B737,122.8,17.7,4,2,5929.0
FL011465,2023-04-19,DFW,DEN,560,A321,127.9,-5.0,4,2,4741.0
FL009671,2023-04-19,BOS,ORD,720,B737,128.9,-12.3,4,2,5957.0
FL009544,2023-04-19,JFK,MIA,1090,B737,117.2,5.6,4,2,9405.0
FL006490,2023-04-19,JFK,LAX,2145,B738,128.0,17.7,4,2,19106.0
FL009617,2023-04-19,LAX,SFO,300,A321,128.0,4.0,4,2,2856.0
