flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg,retrofitted
W2001893,2025-01-31,ORD,DFW,720,B737,128.5,11.8,1,4,6197.0,False
W2000257,2025-01-31,JFK,LHR,3020,B789,321.5,15.8,1,4,45074.0,False
W2001729,2025-01-31,ATL,MIA,595,B738,123.9,11.2,1,4,5062.0,False
W2000845,2025-01-31,JFK,MIA,1090,B737,121.5,23.9,1,4,9822.0,False
W2002313,2025-01-31,JFK,LAX,2145,A321,135.8,29.2,1,4,20393.0,False
W2001107,2025-02-01,JFK,MIA,1090,B789,300.5,-14.0,2,5,15165.0,True
W2002000,2025-02-01,BOS,ORD,720,A321,140.2,53.0,2,5,6597.0,True
W2002891,2025-02-01,ORD,DFW,720,A320,128.3,50.7,2,5,6619.0,True
W2002619,2025-02-01,JFK,LAX,2145,A320,129.6,8.1,2,5,16831.0,True
W2000698,2025-02-01,JFK,LHR,3020,B737,112.2,19.0,2,5,25111.0,True
W2002854,2025-02-01,JFK,LHR,3020,B789,335.6,38.2,2,5,44197.0,True
W2002310,2025-02-01,JFK,LHR,3020,A320,128.7,13.5,2,5,24964.0,True
W2002254,2025-02-01,SEA,DEN,890,A321,130.5,13.9,2,5,7453.0,True
W2000643,2025-02-01,JFK,LAX,2145,B738,124.3,-16.5,2,5,16377.0,True
W2001153,2025-02-01,SEA,DEN,890,B738,119.8,3.4,2,5,7344.0,True
W2001727,2025-02-01,SEA,DEN,890,B737,130.6,14.5,2,5,7330.0,True
W2001411,2025-02-01,ATL,MIA,595,A321,139.0,18.2,2,5,5107.0,True
W2000754,2025-02-01,JFK,LHR,3020,B737,117.8,26.2,2,5,23621.0,True
W2001786,2025-02-01,DFW,DEN,560,B789,302.1,10.3,2,5,8250.0,True
W2001629,2025-02-01,SFO,SEA,680,A321,143.1,1.0,2,5,5650.0,True
W2002276,2025-02-01,JFK,LHR,3020,B738,137.0,28.4,2,5,25559.0,True
W2000273,2025-02-01,SFO,SEA,680,B738,132.3,22.2,2,5,6148.0,True
W2001236,2025-02-01,JFK,MIA,1090,A321,128.8,24.4,2,5,9856.0,True
W2000829,2025-02-01,ATL,MIA,595,B789,325.0,33.4,2,5,9614.0,True
W2000981,2025-02-01,JFK,LAX,2145,A320,125.9,-17.4,2,5,15083.0,True
W2000459,2025-02-01,SFO,SEA,680,B738,131.0,29.3,2,5,5890.0,True
W2002713,2025-02-01,LAX,SFO,300,B737,128.1,5.7,2,5,2288.0,True
W2001580,2025-02-01,JFK,MIA,1090,B738,135.0,1.9,2,5,8408.0,True
W2001524,2025-02-01,JFK,LHR,3020,B789,309.9,38.1,2,5,43023.0,True
W2002786,2025-02-01,SFO,SEA,680,B737,120.7,33.9,2,5,5580.0,True
W2000428,2025-02-01,JFK,MIA,1090,B737,113.4,9.9,2,5,8240.0,True
W2000739,2025-02-01,LAX,SFO,300,A320,122.2,7.3,2,5,2314.0,True
W2001418,2025-02-01,SEA,DEN,890,B789,301.8,13.1,2,5,13601.0,True
W2001641,2025-02-01,SFO,SEA,680,B738,133.3,17.0,2,5,5227.0,True
W2001283,2025-02-01,JFK,LHR,3020,A320,128.6,19.1,2,5,24978.0,True
W2002388,2025-02-01,ATL,MIA,595,B789,301.3,-2.6,2,5,8557.0,True
W2002487,2025-02-02,ORD,DFW,720,B738,119.3,-3.9,2,6,5293.0,True
W2001340,2025-02-02,JFK,MIA,1090,B789,325.9,13.1,2,6,14835.0,True
W2002704,2025-02-02,SFO,SEA,680,B738,138.5,2.2,2,6,5086.0,True
W2002136,2025-02-02,ORD,DFW,720,B737,124.5,16.1,2,6,5785.0,True
W2000805,2025-02-02,ATL,MIA,595,B789,321.7,-4.4,2,6,8744.0,True
W2001838,2025-02-02,DFW,DEN,560,B738,131.6,1.7,2,6,4386.0,True
W2000122,2025-02-02,JFK,LHR,3020,A321,141.7,10.7,2,6,23987.0,True
W2001587,2025-02-02,BOS,ORD,720,B737,117.8,8.4,2,6,5528.0,True
W2001353,2025-02-02,JFK,LHR,3020,A320,131.6,4.6,2,6,23130.0,True
W2000750,2025-02-02,LAX,SFO,300,A321,126.8,-18.3,2,6,2192.0,True
W2002397,2025-02-02,SEA,DEN,890,A321,137.8,17.9,2,6,7048.0,True
W2000041,2025-02-02,JFK,MIA,1090,B738,134.4,9.8,2,6,8507.0,True
W2002353,2025-02-02,ORD,DFW,720,B789,307.9,37.7,2,6,10206.0,True
W2001422,2025-02-02,JFK,LAX,2145,A320,115.4,-6.2,2,6,15616.0,True
W2002565,2025-02-02,JFK,LAX,2145,B737,118.6,-19.2,2,6,15361.0,True
W2001143,2025-02-02,JFK,LHR,3020,B789,320.8,53.5,2,6,42871.0,True
W2001211,2025-02-02,LAX,SFO,300,A320,114.5,10.0,2,6,2355.0,True
W2002094,2025-02-02,JFK,LAX,2145,A321,125.2,-9.4,2,6,18564.0,True
W2001487,2025-02-02,SFO,SEA,680,B738,138.5,-10.4,2,6,5013.0,True
W2000121,2025-02-02,ATL,MIA,595,A320,119.2,-10.3,2,6,4547.0,True
W2000289,2025-02-02,LAX,SFO,300,B737,114.6,8.8,2,6,2455.0,True
W2002955,2025-02-02,DFW,DEN,560,B738,136.3,27.2,2,6,4497.0,True
W2001650,2025-02-02,BOS,ORD,720,A321,137.0,13.7,2,6,5803.0,True
W2002011,2025-02-02,JFK,LAX,2145,B789,314.9,5.9,2,6,30244.0,True
W2002236,2025-02-02,LAX,SFO,300,A320,124.5,-6.7,2,6,2096.0,True
W2001726,2025-02-02,BOS,ORD,720,A320,115.8,1.1,2,6,5416.0,True
W2000079,2025-02-02,JFK,LAX,2145,A321,134.0,8.0,2,6,17967.0,True
W2002340,2025-02-02,JFK,MIA,1090,A320,117.8,13.3,2,6,8545.0,True
W2000433,2025-02-02,DFW,DEN,560,B738,135.3,-12.5,2,6,4027.0,True
W2000129,2025-02-02,LAX,SFO,300,B789,324.6,26.3,2,6,4378.0,True
W2002090,2025-02-02,ORD,DFW,720,B789,333.6,24.6,2,6,10151.0,True
W2001395,2025-02-03,LAX,SFO,300,B789,316.5,24.1,2,0,4263.0,True
W2001935,2025-02-03,JFK,LHR,3020,A321,141.5,48.3,2,0,29769.0,True
W2000873,2025-02-03,SEA,DEN,890,B738,139.9,32.7,2,0,7002.0,True
W2001475,2025-02-03,SEA,DEN,890,A321,135.5,8.9,2,0,7417.0,True
W2001659,2025-02-03,ATL,MIA,595,B738,124.9,10.0,2,0,4699.0,True
W2002252,2025-02-03,JFK,LHR,3020,A320,118.0,42.7,2,0,25080.0,True
W2002304,2025-02-03,ATL,MIA,595,B737,121.4,29.4,2,0,4858.0,True
W2001579,2025-02-03,ATL,MIA,595,B789,300.0,7.4,2,0,8332.0,True
W2001620,2025-02-03,ORD,DFW,720,B789,330.8,37.6,2,0,10428.0,True
W2002534,2025-02-03,JFK,LHR,3020,A321,126.1,17.8,2,0,26866.0,True
W2000903,2025-02-03,JFK,MIA,1090,B737,132.3,8.0,2,0,8707.0,True
W2000145,2025-02-03,SEA,DEN,890,B737,120.7,23.6,2,0,7574.0,True
W2000563,2025-02-03,LAX,SFO,300,A321,130.3,8.5,2,0,2488.0,True
W2002711,2025-02-03,ATL,MIA,595,A321,138.4,-0.1,2,0,5038.0,True
W2000833,2025-02-03,BOS,ORD,720,A320,130.9,22.4,2,0,5388.0,True
W2001042,2025-02-03,ATL,MIA,595,B737,125.6,30.7,2,0,5146.0,True
W2000799,2025-02-03,LAX,SFO,300,B737,124.8,-14.6,2,0,2362.0,True
W2000213,2025-02-03,BOS,ORD,720,A321,126.4,34.9,2,0,6156.0,True
W2002443,2025-02-03,SEA,DEN,890,B737,126.3,-4.8,2,0,6438.0,True
W2000625,2025-02-03,BOS,ORD,720,B789,304.8,10.5,2,0,9903.0,True
W2001325,2025-02-03,JFK,LHR,3020,B789,314.5,18.7,2,0,41741.0,True
W2001787,2025-02-03,SEA,DEN,890,A320,129.5,14.4,2,0,7073.0,True
W2000396,2025-02-03,DFW,DEN,560,A321,140.3,9.4,2,0,4656.0,True
W2001331,2025-02-03,SFO,SEA,680,A321,137.1,14.4,2,0,5655.0,True
W2000560,2025-02-03,LAX,SFO,300,B738,123.8,35.2,2,0,2561.0,True
W2000111,2025-02-03,JFK,LAX,2145,A321,139.1,29.8,2,0,19161.0,True
W2000807,2025-02-03,JFK,MIA,1090,A321,137.9,-3.6,2,0,8683.0,True
W2000702,2025-02-03,DFW,DEN,560,B738,138.0,36.8,2,0,4502.0,True
W2001213,2025-02-04,ATL,MIA,595,A320,127.5,-2.3,2,1,4699.0,True
W2002658,2025-02-04,ATL,MIA,595,A321,130.0,-17.0,2,1,4685.0,True
W2001848,2025-02-04,LAX,SFO,300,B789,304.6,-0.5,2,1,4155.0,True
W2002535,2025-02-04,LAX,SFO,300,A320,132.5,-1.3,2,1,2350.0,True
W2001724,2025-02-04,ORD,DFW,720,A320,125.9,-2.4,2,1,5294.0,True
W2001113,2025-02-04,JFK,LHR,3020,A321,143.7,37.7,2,1,27041.0,True
W2002798,2025-02-04,SFO,SEA,680,A321,142.4,-2.4,2,1,5625.0,True
W2001333,2025-02-04,JFK,MIA,1090,A321,141.4,5.8,2,1,9192.0,True
W2002413,2025-02-04,JFK,LAX,2145,B789,314.1,-2.8,2,1,30668.0,True
W2002057,2025-02-04,SFO,SEA,680,A320,127.6,8.7,2,1,5072.0,True
W2002752,2025-02-04,ORD,DFW,720,A320,129.8,-21.3,2,1,5124.0,True
W2002811,2025-02-04,SFO,SEA,680,B789,305.9,11.2,2,1,10048.0,True
W2001863,2025-02-04,DFW,DEN,560,B737,113.3,30.9,2,1,4533.0,True
W2000156,2025-02-04,DFW,DEN,560,B737,132.2,-9.2,2,1,4134.0,True
W2001424,2025-02-04,ATL,MIA,595,A321,122.6,5.5,2,1,5028.0,True
W2001024,2025-02-04,JFK,LAX,2145,A320,122.9,26.0,2,1,17318.0,True
W2000471,2025-02-04,LAX,SFO,300,B738,126.6,5.5,2,1,2449.0,True
W2001952,2025-02-04,SEA,DEN,890,A320,121.9,18.7,2,1,7274.0,True
W2001276,2025-02-04,JFK,LAX,2145,B738,128.1,42.4,2,1,18562.0,True
W2001057,2025-02-04,BOS,ORD,720,B737,112.6,-28.2,2,1,5274.0,True
W2002736,2025-02-04,DFW,DEN,560,B738,123.6,3.5,2,1,4803.0,True
W2001905,2025-02-04,JFK,MIA,1090,B738,125.0,19.1,2,1,8942.0,True
W2002863,2025-02-04,ATL,MIA,595,B738,123.3,9.6,2,1,4929.0,True
W2002882,2025-02-04,BOS,ORD,720,A320,116.4,19.4,2,1,5924.0,True
W2001263,2025-02-04,ATL,MIA,595,B738,132.1,6.2,2,1,4839.0,True
W2002920,2025-02-05,LAX,SFO,300,B738,140.5,16.8,2,2,2557.0,True
W2001416,2025-02-05,JFK,LAX,2145,B737,129.7,17.4,2,2,18168.0,True
W2002325,2025-02-05,BOS,ORD,720,B738,120.0,7.8,2,2,5769.0,True
W2002922,2025-02-05,JFK,LAX,2145,A321,135.4,-8.5,2,2,16418.0,True
W2000454,2025-02-05,DFW,DEN,560,A320,125.9,42.1,2,2,4952.0,True
W2001937,2025-02-05,ORD,DFW,720,A321,128.7,33.5,2,2,6147.0,True
W2000536,2025-02-05,ATL,MIA,595,B789,329.4,-8.8,2,2,8254.0,True
W2001413,2025-02-05,JFK,MIA,1090,A320,129.7,19.0,2,2,8610.0,True
W2000090,2025-02-05,DFW,DEN,560,B789,328.9,15.4,2,2,7945.0,True
W2002378,2025-02-05,ATL,MIA,595,B789,303.4,27.6,2,2,8669.0,True
W2000905,2025-02-05,DFW,DEN,560,B789,313.0,26.7,2,2,8174.0,True
W2002355,2025-02-05,ORD,DFW,720,B789,329.7,22.4,2,2,10084.0,True
W2001573,2025-02-05,SFO,SEA,680,A321,133.8,-16.3,2,2,5407.0,True
W2001407,2025-02-05,ATL,MIA,595,A320,115.8,35.6,2,2,5079.0,True
W2000809,2025-02-05,ATL,MIA,595,A321,134.6,1.9,2,2,5117.0,True
W2000038,2025-02-05,LAX,SFO,300,B737,118.8,32.5,2,2,2552.0,True
W2001188,2025-02-05,ATL,MIA,595,B738,129.8,40.9,2,2,5188.0,True
W2001618,2025-02-05,ORD,DFW,720,A321,140.5,23.8,2,2,6276.0,True
W2000735,2025-02-05,JFK,LHR,3020,A321,128.7,24.3,2,2,25411.0,True
W2002344,2025-02-05,ATL,MIA,595,A320,116.9,-25.1,2,2,3791.0,True
W2001784,2025-02-05,DFW,DEN,560,B737,127.6,18.6,2,2,4867.0,True
W2000191,2025-02-05,DFW,DEN,560,A320,121.0,-10.6,2,2,4123.0,True
W2001612,2025-02-05,JFK,LHR,3020,A320,123.5,18.4,2,2,23642.0,True
W2001950,2025-02-05,BOS,ORD,720,A321,131.1,-3.3,2,2,5867.0,True
W2001440,2025-02-05,JFK,LHR,3020,A321,136.0,35.9,2,2,28214.0,True
W2001521,2025-02-05,JFK,MIA,1090,B789,325.2,-12.0,2,2,15393.0,True
W2002824,2025-02-05,LAX,SFO,300,B738,137.0,-11.3,2,2,2202.0,True
W2001284,2025-02-05,LAX,SFO,300,A321,127.9,9.8,2,2,2602.0,True
W2000631,2025-02-05,SEA,DEN,890,B737,125.7,3.4,2,2,6769.0,True
W2002138,2025-02-05,DFW,DEN,560,A321,141.9,-5.7,2,2,4276.0,True
W2001909,2025-02-05,ORD,DFW,720,A320,132.1,22.5,2,2,5451.0,True
W2001752,2025-02-05,SEA,DEN,890,B737,131.7,-4.7,2,2,6808.0,True
W2000427,2025-02-05,LAX,SFO,300,A320,117.1,-3.4,2,2,2132.0,True
W2002345,2025-02-05,LAX,SFO,300,B738,127.4,4.6,2,2,2375.0,True
W2001730,2025-02-05,JFK,LHR,3020,A321,135.6,12.0,2,2,25782.0,True
W2001217,2025-02-05,JFK,LAX,2145,A320,130.9,-31.1,2,2,14853.0,True
W2000557,2025-02-05,BOS,ORD,720,B789,321.0,9.3,2,2,9887.0,True
W2002946,2025-02-05,ATL,MIA,595,B789,334.2,24.5,2,2,8322.0,True
W2001161,2025-02-05,JFK,LAX,2145,B738,132.5,21.7,2,2,17765.0,True
W2001447,2025-02-06,LAX,SFO,300,A321,126.2,-19.0,2,3,2455.0,True
W2002115,2025-02-06,LAX,SFO,300,A320,121.5,14.7,2,3,2303.0,True
W2002644,2025-02-06,JFK,MIA,1090,B737,114.4,-22.2,2,3,7533.0,True
W2000410,2025-02-06,JFK,MIA,1090,B789,315.1,25.4,2,3,16729.0,True
W2001417,2025-02-06,JFK,LHR,3020,A320,130.8,-5.4,2,3,20087.0,True
W2001721,2025-02-06,LAX,SFO,300,B738,135.3,32.2,2,3,2501.0,True
W2002886,2025-02-06,SEA,DEN,890,A320,117.5,5.2,2,3,6815.0,True
W2000098,2025-02-06,ATL,MIA,595,B737,129.6,-4.1,2,3,4505.0,True
W2001744,2025-02-06,SEA,DEN,890,B737,117.3,-5.9,2,3,6742.0,True
W2000519,2025-02-06,JFK,MIA,1090,B738,126.2,-6.3,2,3,7675.0,True
W2002097,2025-02-06,JFK,LHR,3020,A321,133.8,39.4,2,3,26774.0,True
W2000449,2025-02-06,JFK,LHR,3020,B738,119.3,51.1,2,3,26038.0,True
W2001465,2025-02-06,SEA,DEN,890,A321,132.8,45.5,2,3,8133.0,True
W2002435,2025-02-06,ATL,MIA,595,B789,341.3,-0.5,2,3,8081.0,True
W2001566,2025-02-06,JFK,LHR,3020,B737,120.5,13.2,2,3,24715.0,True
W2001020,2025-02-06,LAX,SFO,300,B738,129.4,26.4,2,3,2511.0,True
W2000034,2025-02-06,JFK,LHR,3020,B737,122.3,21.4,2,3,24123.0,True
W2000635,2025-02-06,JFK,LAX,2145,A321,130.8,24.6,2,3,17710.0,True
W2000633,2025-02-06,SFO,SEA,680,B789,302.1,-37.3,2,3,9167.0,True
W2002720,2025-02-06,DFW,DEN,560,B738,120.6,1.7,2,3,4449.0,True
W2002269,2025-02-06,JFK,MIA,1090,B789,306.6,14.0,2,3,16396.0,True
W2000215,2025-02-06,ATL,MIA,595,B738,139.5,18.6,2,3,4927.0,True
W2000148,2025-02-06,SFO,SEA,680,A320,121.6,-2.9,2,3,4797.0,True
W2000331,2025-02-06,SEA,DEN,890,A320,125.0,-4.9,2,3,6849.0,True
W2000591,2025-02-06,BOS,ORD,720,B789,300.6,10.5,2,3,9936.0,True
W2002659,2025-02-06,JFK,LAX,2145,B789,333.8,-14.1,2,3,28586.0,True
W2000827,2025-02-06,ATL,MIA,595,B737,126.2,19.6,2,3,4868.0,True
W2000554,2025-02-06,SEA,DEN,890,B789,342.5,18.2,2,3,12659.0,True
W2001167,2025-02-06,LAX,SFO,300,B737,124.5,-15.9,2,3,2159.0,True
W2000777,2025-02-06,SEA,DEN,890,B738,122.8,-15.0,2,3,7037.0,True
W2002299,2025-02-06,LAX,SFO,300,B738,119.9,0.4,2,3,2426.0,True
W2000548,2025-02-06,ORD,DFW,720,B789,333.3,-12.4,2,3,9570.0,True
W2000020,2025-02-06,DFW,DEN,560,A321,130.7,29.5,2,3,5044.0,True
W2001964,2025-02-06,SFO,SEA,680,B738,139.3,43.0,2,3,5888.0,True
W2002088,2025-02-06,DFW,DEN,560,B789,300.2,-27.2,2,3,6879.0,True
W2000070,2025-02-06,ATL,MIA,595,A320,131.3,16.9,2,3,4520.0,True
W2000784,2025-02-06,BOS,ORD,720,B789,339.6,10.9,2,3,10714.0,True
W2000906,2025-02-06,SFO,SEA,680,B737,124.5,15.7,2,3,5367.0,True
W2002209,2025-02-06,BOS,ORD,720,B789,324.4,21.5,2,3,10675.0,True
W2001275,2025-02-07,JFK,MIA,1090,B789,305.2,28.2,2,4,16197.0,True
W2000613,2025-02-07,LAX,SFO,300,B738,139.8,33.4,2,4,2689.0,True
W2000611,2025-02-07,SEA,DEN,890,B737,127.4,-25.4,2,4,6384.0,True
W2001245,2025-02-07,SFO,SEA,680,B789,340.0,-1.2,2,4,9237.0,True
W2002077,2025-02-07,SFO,SEA,680,B737,130.1,8.5,2,4,5512.0,True
W2002216,2025-02-07,DFW,DEN,560,B737,131.1,30.4,2,4,4550.0,True
W2000054,2025-02-07,JFK,MIA,1090,A320,113.1,-7.0,2,4,7648.0,True
W2000890,2025-02-07,SFO,SEA,680,B738,118.4,38.8,2,4,5542.0,True
W2001510,2025-02-07,SFO,SEA,680,B737,131.3,8.1,2,4,5353.0,True
W2001355,2025-02-07,SEA,DEN,890,B789,318.6,9.2,2,4,12828.0,True
W2002925,2025-02-07,ATL,MIA,595,A320,130.4,-1.0,2,4,4443.0,True
W2000721,2025-02-07,ORD,DFW,720,A321,135.1,9.6,2,4,6049.0,True
W2001094,2025-02-07,SFO,SEA,680,B789,300.2,21.4,2,4,9931.0,True
W2000018,2025-02-07,JFK,MIA,1090,B789,340.1,8.3,2,4,14549.0,True
W2002799,2025-02-07,SEA,DEN,890,A321,143.0,19.3,2,4,7619.0,True
W2000898,2025-02-07,DFW,DEN,560,B738,129.4,16.4,2,4,4785.0,True
W2002675,2025-02-07,JFK,LHR,3020,A321,127.2,32.2,2,4,25415.0,True
W2001607,2025-02-07,JFK,MIA,1090,B789,330.6,9.3,2,4,15474.0,True
W2001093,2025-02-07,ATL,MIA,595,A320,125.7,-52.1,2,4,3902.0,True
W2001907,2025-02-07,JFK,LHR,3020,A321,142.2,29.5,2,4,25075.0,True
W2000665,2025-02-07,ORD,DFW,720,B738,129.9,24.8,2,4,6007.0,True
W2000791,2025-02-07,DFW,DEN,560,A321,133.3,25.0,2,4,4745.0,True
W2002883,2025-02-07,JFK,LAX,2145,A320,132.8,-6.5,2,4,16569.0,True
W2002915,2025-02-07,JFK,LAX,2145,B789,330.4,-15.2,2,4,29724.0,True
W2000350,2025-02-07,BOS,ORD,720,B789,327.3,21.9,2,4,10561.0,True
W2000097,2025-02-07,LAX,SFO,300,A321,138.8,32.0,2,4,2865.0,True
W2000016,2025-02-07,BOS,ORD,720,B738,127.2,-9.4,2,4,5263.0,True
W2001781,2025-02-07,SEA,DEN,890,B737,114.6,24.4,2,4,7753.0,True
W2001389,2025-02-07,SEA,DEN,890,B789,330.5,13.0,2,4,12698.0,True
W2002932,2025-02-07,SFO,SEA,680,B789,340.0,24.0,2,4,10173.0,True
W2000776,2025-02-07,BOS,ORD,720,A320,122.9,-3.4,2,4,5409.0,True
W2000123,2025-02-07,SFO,SEA,680,B737,127.3,-5.3,2,4,5129.0,True
W2001790,2025-02-07,SEA,DEN,890,B789,325.4,6.1,2,4,11895.0,True
W2002365,2025-02-07,DFW,DEN,560,B737,122.0,45.0,2,4,4886.0,True
W2002488,2025-02-07,SEA,DEN,890,B737,123.8,31.5,2,4,7482.0,True
W2000685,2025-02-07,JFK,LHR,3020,A320,132.2,51.7,2,4,24776.0,True
W2002347,2025-02-07,JFK,LAX,2145,A321,123.4,5.7,2,4,19190.0,True
W2001694,2025-02-07,JFK,MIA,1090,B738,139.4,-1.7,2,4,9316.0,True
W2001470,2025-02-07,JFK,LAX,2145,B737,129.5,0.1,2,4,16799.0,True
W2002370,2025-02-07,JFK,MIA,1090,A320,126.8,13.5,2,4,8277.0,True
W2001152,2025-02-07,BOS,ORD,720,B789,323.5,9.8,2,4,11137.0,True
W2000842,2025-02-07,BOS,ORD,720,B737,116.6,1.7,2,4,5278.0,True
W2000947,2025-02-07,ORD,DFW,720,B789,337.3,16.3,2,4,10287.0,True
W2000690,2025-02-07,ATL,MIA,595,A321,138.6,17.4,2,4,5217.0,True
W2002917,2025-02-07,BOS,ORD,720,B789,336.7,-10.1,2,4,9738.0,True
W2002533,2025-02-07,SFO,SEA,680,B789,342.9,0.0,2,4,8624.0,True
W2002783,2025-02-07,JFK,LAX,2145,A321,132.2,33.1,2,4,19153.0,True
W2001459,2025-02-07,DFW,DEN,560,B738,127.3,-0.6,2,4,4473.0,True
W2000201,2025-02-08,BOS,ORD,720,B738,127.7,0.5,2,5,5643.0,True
W2001537,2025-02-08,LAX,SFO,300,B738,131.0,41.0,2,5,2610.0,True
W2001052,2025-02-08,JFK,LAX,2145,A320,117.3,11.9,2,5,16697.0,True
W2001736,2025-02-08,BOS,ORD,720,A320,114.1,22.0,2,5,5403.0,True
W2002472,2025-02-08,SEA,DEN,890,B737,126.4,-23.2,2,5,6486.0,True
W2002478,2025-02-08,ATL,MIA,595,B789,332.3,34.2,2,5,8822.0,True
W2002426,2025-02-08,JFK,LAX,2145,A320,128.8,11.0,2,5,16190.0,True
W2000008,2025-02-08,BOS,ORD,720,B737,128.3,22.7,2,5,5751.0,True
W2000347,2025-02-08,JFK,LAX,2145,B789,307.0,4.1,2,5,31779.0,True
W2000137,2025-02-08,JFK,LAX,2145,B789,340.0,-7.7,2,5,29635.0,True
W2001919,2025-02-08,LAX,SFO,300,B738,129.1,19.9,2,5,2587.0,True
W2001176,2025-02-08,ATL,MIA,595,B738,136.7,-6.9,2,5,4581.0,True
W2000418,2025-02-08,JFK,LHR,3020,A321,143.5,24.9,2,5,25402.0,True
W2000512,2025-02-08,SFO,SEA,680,B737,127.3,38.1,2,5,5801.0,True
W2000082,2025-02-08,ATL,MIA,595,B737,128.1,16.5,2,5,5225.0,True
W2000319,2025-02-08,DFW,DEN,560,A321,123.0,3.8,2,5,4868.0,True
W2000362,2025-02-08,ATL,MIA,595,B738,124.9,4.5,2,5,4702.0,True
W2001364,2025-02-08,JFK,LHR,3020,B789,331.7,29.6,2,5,42197.0,True
W2000511,2025-02-08,ORD,DFW,720,A320,121.4,44.1,2,5,5676.0,True
W2002940,2025-02-08,JFK,MIA,1090,A321,136.2,-20.8,2,5,8993.0,True
W2002079,2025-02-08,JFK,LAX,2145,A321,124.0,52.4,2,5,20143.0,True
W2002992,2025-02-08,ATL,MIA,595,A321,141.6,-0.8,2,5,4616.0,True
W2000268,2025-02-08,SEA,DEN,890,A321,127.4,35.8,2,5,7659.0,True
W2000435,2025-02-09,DFW,DEN,560,B737,125.1,3.7,2,6,4188.0,True
W2000679,2025-02-09,LAX,SFO,300,B737,123.5,12.7,2,6,2407.0,True
W2002730,2025-02-09,SFO,SEA,680,B789,316.2,21.7,2,6,10071.0,True
W2002053,2025-02-09,JFK,LHR,3020,A320,115.7,27.5,2,6,23873.0,True
W2000771,2025-02-09,LAX,SFO,300,B789,318.5,-4.0,2,6,4058.0,True
W2001595,2025-02-09,JFK,MIA,1090,B738,122.8,-2.6,2,6,8238.0,True
W2000767,2025-02-09,ATL,MIA,595,A320,117.7,22.6,2,6,4743.0,True
W2000948,2025-02-09,ORD,DFW,720,B789,319.5,26.2,2,6,9970.0,True
W2000239,2025-02-09,BOS,ORD,720,B789,322.7,28.4,2,6,11212.0,True
W2002334,2025-02-09,LAX,SFO,300,A321,125.7,45.4,2,6,2802.0,True
W2001771,2025-02-09,JFK,LAX,2145,B789,314.3,33.6,2,6,29707.0,True
W2000944,2025-02-09,SFO,SEA,680,B738,137.1,6.4,2,6,5630.0,True
W2002172,2025-02-09,JFK,MIA,1090,A320,115.9,2.9,2,6,8186.0,True
W2001354,2025-02-09,LAX,SFO,300,B737,129.1,-3.8,2,6,2432.0,True
W2002721,2025-02-09,DFW,DEN,560,B737,113.0,5.7,2,6,4551.0,True
W2000885,2025-02-09,DFW,DEN,560,A320,125.6,10.9,2,6,4218.0,True
W2000286,2025-02-09,ORD,DFW,720,A321,132.4,-25.5,2,6,5759.0,True
W2000866,2025-02-09,ORD,DFW,720,B737,122.8,-21.1,2,6,5272.0,True
W2002929,2025-02-09,SEA,DEN,890,B737,121.3,15.7,2,6,6953.0,True
W2001823,2025-02-09,DFW,DEN,560,A321,138.2,-13.3,2,6,4798.0,True
W2001296,2025-02-09,ORD,DFW,720,B738,137.6,7.9,2,6,5926.0,True
W2002667,2025-02-09,BOS,ORD,720,B789,339.0,3.9,2,6,10446.0,True
W2002841,2025-02-09,DFW,DEN,560,A321,142.0,14.3,2,6,4821.0,True
W2001731,2025-02-09,LAX,SFO,300,A321,133.7,-2.5,2,6,2539.0,True
W2002698,2025-02-09,LAX,SFO,300,A321,142.8,-25.1,2,6,2337.0,True
W2001504,2025-02-09,JFK,LHR,3020,B738,131.5,41.6,2,6,25915.0,True
W2000522,2025-02-09,SEA,DEN,890,B738,132.9,24.4,2,6,7279.0,True
W2001247,2025-02-09,JFK,LHR,3020,B737,112.1,4.3,2,6,21886.0,True
W2002838,2025-02-09,JFK,MIA,1090,A320,131.2,17.3,2,6,8418.0,True
W2001172,2025-02-09,LAX,SFO,300,B738,129.5,11.6,2,6,2639.0,True
W2001117,2025-02-09,DFW,DEN,560,A321,126.7,10.7,2,6,4787.0,True
W2002203,2025-02-09,DFW,DEN,560,A320,119.4,-3.4,2,6,4145.0,True
W2000375,2025-02-09,LAX,SFO,300,A320,117.5,-9.3,2,6,2241.0,True
W2002959,2025-02-09,SFO,SEA,680,B737,122.7,-2.1,2,6,5458.0,True
W2002513,2025-02-09,SFO,SEA,680,A321,135.8,8.1,2,6,5413.0,True
W2002266,2025-02-09,JFK,LAX,2145,A321,137.8,7.6,2,6,17270.0,True
W2002149,2025-02-09,BOS,ORD,720,B737,120.7,11.7,2,6,5954.0,True
W2001197,2025-02-09,ATL,MIA,595,A320,128.3,12.6,2,6,4887.0,True
W2000532,2025-02-09,ORD,DFW,720,B789,317.8,20.0,2,6,11026.0,True
W2001695,2025-02-09,JFK,LAX,2145,A320,129.4,16.6,2,6,16266.0,True
W2001165,2025-02-09,JFK,MIA,1090,B738,128.5,5.9,2,6,8156.0,True
W2001841,2025-02-10,SEA,DEN,890,A320,115.6,16.0,2,0,7021.0,True
W2000019,2025-02-10,ORD,DFW,720,A321,138.5,-11.9,2,0,5850.0,True
